Tipo_corte,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,formattedTimestamp,stringPersonalizado
242.9,3.78,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,7.46,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,9.93,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,20.25,9.97,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,15.15,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,12.84,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

14.67,242.8,20.25,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,20.25,15.4,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,20.25,4.81,243.9,19.26,21.23,08/11/2023 15:47:27,1

242.8,20.25,243.9,19.26,21.23,10.18,08/11/2023 15:47:27,1

10.64,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:27,1

10.24,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:27,1

13.82,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:27,1

20.25,243.9,19.26,21.23,5.39,242.8,08/11/2023 15:47:27,1

20.25,243.9,19.26,21.23,242.8,5.81,08/11/2023 15:47:27,1

8.91,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:27,1

20.25,243.9,19.26,21.23,242.8,11.09,08/11/2023 15:47:27,1

20.25,243.9,14.66,19.26,21.23,242.8,08/11/2023 15:47:27,1

20.25,243.9,19.26,21.23,242.8,22.6,08/11/2023 15:47:27,1

10.6,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:28,1

15.41,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:28,1

21.81,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:28,1

10.91,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:28,1

20.25,243.9,19.26,21.23,242.8,7.05,08/11/2023 15:47:28,1

11.32,20.25,243.9,19.26,21.23,242.8,08/11/2023 15:47:28,1

15.99,20.25,243.9,19.28,21.24,242.7,08/11/2023 15:47:28,1

9.16,20.25,243.9,19.28,21.24,242.7,08/11/2023 15:47:28,1

12.26,20.25,243.9,19.28,21.24,242.7,08/11/2023 15:47:28,1

8.52,20.25,243.9,19.28,21.24,242.7,08/11/2023 15:47:28,1

20.25,243.9,19.28,21.24,242.7,5.91,08/11/2023 15:47:28,1

13.53,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:28,1

3.88,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:28,1

9.52,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:28,1

20.29,243.8,10.42,19.28,21.24,242.7,08/11/2023 15:47:28,1

20.29,243.8,19.28,21.24,14.85,242.7,08/11/2023 15:47:28,1

8.59,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:28,1

6.2,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:28,1

20.29,243.8,19.28,21.24,242.7,8.34,08/11/2023 15:47:28,1

20.29,243.8,19.28,21.24,242.7,4.87,08/11/2023 15:47:29,1

4.82,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

20.29,7.96,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

20.29,243.8,19.28,21.24,242.7,5.63,08/11/2023 15:47:29,1

14.34,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

15.58,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

14.79,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

8.96,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

10.14,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

10.71,20.29,243.8,19.28,21.24,242.7,08/11/2023 15:47:29,1

10.33,20.31,242.3,19.28,21.24,242.7,08/11/2023 15:47:29,1

20.31,242.3,19.42,21.51,241.2,14.3,08/11/2023 15:47:29,1

20.31,14.06,242.3,19.42,21.51,241.2,08/11/2023 15:47:29,1

10.23,20.31,242.3,19.42,21.51,241.2,08/11/2023 15:47:29,1

9.23,20.31,242.3,19.42,21.51,241.2,08/11/2023 15:47:29,1

20.31,242.3,19.42,21.51,241.2,8.51,08/11/2023 15:47:30,1

19.42,8.74,21.51,241.2,20.31,242.3,08/11/2023 15:47:30,1

17.5,19.42,21.51,241.2,20.31,242.3,08/11/2023 15:47:30,1

19.42,21.51,241.2,20.31,242.3,20.44,08/11/2023 15:47:30,1

8.76,19.42,21.51,241.2,20.31,242.3,08/11/2023 15:47:30,1

19.42,21.51,241.2,20.31,10.18,242.3,08/11/2023 15:47:30,1

19.42,21.51,241.2,20.31,242.3,16.2,08/11/2023 15:47:30,1

6.31,20.31,242.3,19.42,21.51,241.2,08/11/2023 15:47:30,1

20.31,242.3,19.42,21.51,241.2,9.62,08/11/2023 15:47:30,1

13.97,19.41,21.52,241.2,20.3,242.4,08/11/2023 15:47:31,1

19.41,21.52,241.2,20.3,242.4,5.43,08/11/2023 15:47:31,1

5.09,241.2,20.3,242.4,19.41,21.52,08/11/2023 15:47:31,1

241.2,20.3,242.4,19.41,21.52,6.67,08/11/2023 15:47:31,1

15.25,19.41,21.52,241.2,20.3,242.4,08/11/2023 15:47:31,1

19.41,21.52,241.2,12.01,20.3,242.4,08/11/2023 15:47:31,1

6.83,19.41,21.52,241.2,20.3,242.4,08/11/2023 15:47:31,1

13.57,19.41,21.52,241.2,20.3,242.4,08/11/2023 15:47:31,1

19.41,21.52,241.2,20.3,242.4,15.29,08/11/2023 15:47:32,1

11.82,20.17,242.3,19.41,21.52,241.2,08/11/2023 15:47:32,1

20.17,242.3,19.36,21.52,241.2,8.55,08/11/2023 15:47:32,1

12.67,21.34,241.2,20.17,242.3,19.36,08/11/2023 15:47:32,1

21.34,241.2,20.17,242.3,19.36,13.28,08/11/2023 15:47:32,1

8.99,19.36,21.34,241.2,20.17,242.3,08/11/2023 15:47:32,1

19.36,21.34,241.2,20.17,242.3,7.86,08/11/2023 15:47:32,1

10.96,21.34,241.2,20.17,242.3,19.36,08/11/2023 15:47:32,1

21.34,241.2,20.17,242.3,19.36,alta,08/11/2023 15:47:37,1

13.13,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

16.99,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

12.62,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

8.12,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

20.24,242.3,19.4,21.5,241.3,9.83,08/11/2023 15:47:37,1

13.51,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

20.24,242.3,19.4,21.5,241.3,12.49,08/11/2023 15:47:37,1

20.24,16.78,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

11.26,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

20.24,12.81,242.3,19.4,21.5,241.3,08/11/2023 15:47:37,1

13.95,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:38,1

12.94,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:38,1

15.96,20.24,242.3,19.4,21.5,241.3,08/11/2023 15:47:38,1

20.24,242.3,19.4,21.5,241.3,19.8,08/11/2023 15:47:38,1

6.35,242.3,19.4,21.5,241.3,20.24,08/11/2023 15:47:38,1

242.3,13.95,19.4,21.5,241.3,20.24,08/11/2023 15:47:38,1

242.3,19.4,21.5,241.3,20.24,11.7,08/11/2023 15:47:38,1

19.4,12.53,21.5,241.3,20.24,242.3,08/11/2023 15:47:38,1

19.4,21.5,241.3,11.52,20.21,242.4,08/11/2023 15:47:38,1

19.4,7.91,21.5,241.3,20.21,242.4,08/11/2023 15:47:38,1

13.51,19.4,21.5,241.4,20.21,242.4,08/11/2023 15:47:38,1

19.4,21.5,241.4,15.52,20.21,242.4,08/11/2023 15:47:38,1

19.4,21.5,241.4,20.21,242.4,19.39,08/11/2023 15:47:38,1

17.75,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:38,1

10.22,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:38,1

3.9,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

20.21,242.4,19.4,21.5,241.4,12.49,08/11/2023 15:47:39,1

20.21,9.6,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

20.21,11.16,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

15.99,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

6.72,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

8.61,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

9.75,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

14.93,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

10.85,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

20.21,242.4,10.03,19.4,21.5,241.4,08/11/2023 15:47:39,1

20.21,14.26,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

20.21,242.4,19.4,21.5,241.4,20.54,08/11/2023 15:47:39,1

20.21,242.4,19.4,8.79,21.5,241.4,08/11/2023 15:47:39,1

11.77,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

11.89,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

14.38,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

13.67,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

14.98,20.21,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

11.65,20.2,242.4,19.4,21.5,241.4,08/11/2023 15:47:39,1

10.86,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

7.75,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

4.18,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

10.01,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,242.4,19.4,16.49,21.48,241.3,08/11/2023 15:47:40,1

10.18,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,242.4,19.4,19.54,21.48,241.3,08/11/2023 15:47:40,1

11.12,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

7.45,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

9.07,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

10.9,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,8.4,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,242.4,19.4,21.48,2.75,241.3,08/11/2023 15:47:40,1

8.57,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,242.4,19.4,12.19,21.48,241.3,08/11/2023 15:47:40,1

5.95,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

12.56,20.2,242.4,19.4,21.48,241.3,08/11/2023 15:47:40,1

20.2,242.4,19.4,21.48,241.3,15.03,08/11/2023 15:47:40,1

20.2,242.4,19.4,21.48,241.3,11.03,08/11/2023 15:47:40,1

20.2,242.4,19.4,21.48,241.3,7.92,08/11/2023 15:47:40,1

2.7,20.22,242.3,19.34,21.48,241.3,08/11/2023 15:47:41,1

7.28,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.22,242.3,19.34,21.47,241.3,6.49,08/11/2023 15:47:41,1

20.22,5.72,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.22,242.3,13.1,19.34,21.47,241.3,08/11/2023 15:47:41,1

7.35,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.22,242.3,19.34,17.87,21.47,241.3,08/11/2023 15:47:41,1

20.22,242.3,19.34,21.47,241.3,14.68,08/11/2023 15:47:41,1

7.4,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.22,8.01,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

9.62,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

9.51,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

7.55,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

11.31,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

10.6,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

12.34,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.22,242.3,19.34,21.47,241.3,15.67,08/11/2023 15:47:41,1

20.22,242.3,14.46,19.34,21.47,241.3,08/11/2023 15:47:41,1

20.94,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:42,1

20.22,242.3,8,19.34,21.47,241.3,08/11/2023 15:47:42,1

5.8,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:42,1

10.24,20.22,242.3,19.34,21.47,241.3,08/11/2023 15:47:42,1

20.22,242.3,19.34,21.47,241.3,13.06,08/11/2023 15:47:42,1

13.88,21.47,241.3,20.22,242.3,19.34,08/11/2023 15:47:42,1

21.47,241.3,9.57,20.22,242.2,19.34,08/11/2023 15:47:42,1

21.47,241.3,20.22,242.2,20.85,19.38,08/11/2023 15:47:42,1

10.09,21.53,241.1,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,8.14,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,17.23,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,12.37,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,20.22,242.2,17.85,19.38,08/11/2023 15:47:42,1

9.67,21.53,241.1,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,16.83,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,9.7,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,15.42,20.22,242.2,19.38,08/11/2023 15:47:42,1

21.53,241.1,20.22,242.2,8.05,19.38,08/11/2023 15:47:42,1

9.61,21.53,241.1,20.22,242.2,19.38,08/11/2023 15:47:43,1

21.53,241.1,20.22,9.21,242.2,19.38,08/11/2023 15:47:43,1

6.25,21.53,241.1,20.22,242.2,19.38,08/11/2023 15:47:43,1

21.53,7.77,241.1,20.22,242.2,19.38,08/11/2023 15:47:43,1

21.53,241.1,12.43,20.22,242.2,19.38,08/11/2023 15:47:43,1

21.53,241.1,alta,20.7,242,8.75,08/11/2023 15:47:48,1

18.32,19.81,22.02,240.8,20.7,242,08/11/2023 15:47:48,1

19.81,22.02,240.8,20.7,242,18.48,08/11/2023 15:47:48,1

16.81,20.7,242,19.81,22.02,240.8,08/11/2023 15:47:48,1

5.96,20.7,242,19.81,22.02,240.8,08/11/2023 15:47:48,1

9.69,20.7,242,19.81,22.02,240.8,08/11/2023 15:47:48,1

20.7,7.58,242,19.81,22.02,240.8,08/11/2023 15:47:48,1

10.13,20.7,242,19.81,22.02,240.8,08/11/2023 15:47:48,1

20.7,242,19.81,22.02,240.8,15.33,08/11/2023 15:47:48,1

4.71,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:48,1

20.32,242,3.48,19.5,21.5,241.1,08/11/2023 15:47:48,1

12.15,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:48,1

14.08,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:48,1

20.32,21.76,242,19.5,21.5,241.1,08/11/2023 15:47:48,1

15.32,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

20.32,242,19.5,21.5,241.1,19.52,08/11/2023 15:47:49,1

20.32,242,19.5,21.5,241.1,8.93,08/11/2023 15:47:49,1

20.32,5.42,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

20.32,242,8.9,19.5,21.5,241.1,08/11/2023 15:47:49,1

4.92,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

10.44,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

20.32,242,19.5,21.5,241.1,15.13,08/11/2023 15:47:49,1

20.32,242,19.5,21.5,241.1,24.55,08/11/2023 15:47:49,1

20.32,242,19.5,18.14,21.5,241.1,08/11/2023 15:47:49,1

21.36,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

12.97,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

3.83,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

9.94,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

6.75,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

9.65,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

9.19,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

20.32,12.04,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

13.44,20.32,242,19.5,21.5,241.1,08/11/2023 15:47:49,1

20.32,242,19.5,21.5,241.1,17.38,08/11/2023 15:47:49,1

15.08,20.32,242,19.49,21.48,241,08/11/2023 15:47:50,1

20.32,242,6.11,19.49,21.48,241,08/11/2023 15:47:50,1

20.32,242,5.86,19.49,21.48,241,08/11/2023 15:47:50,1

11.99,20.32,242,19.49,21.48,241,08/11/2023 15:47:50,1

20.32,242,19.49,21.48,11.93,241,08/11/2023 15:47:50,1

17.42,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:50,1

20.23,8.6,242.1,19.49,21.48,241,08/11/2023 15:47:50,1

5.85,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:50,1

7.66,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:50,1

20.23,242.1,4.12,19.49,21.48,241,08/11/2023 15:47:50,1

12.24,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:50,1

20.23,242.1,19.49,21.48,241,17.24,08/11/2023 15:47:50,1

241,16.16,20.23,242.1,19.49,21.48,08/11/2023 15:47:50,1

241,15.04,20.23,242.1,19.49,21.48,08/11/2023 15:47:50,1

241,19.66,20.23,242.1,19.49,21.48,08/11/2023 15:47:50,1

6.9,241,20.23,242.1,19.49,21.48,08/11/2023 15:47:50,1

241,20.23,242.1,19.49,21.48,8.97,08/11/2023 15:47:51,1

20.23,242.1,14.33,19.49,21.48,241,08/11/2023 15:47:51,1

10.91,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:51,1

11.87,20.23,242.1,19.49,21.48,241,08/11/2023 15:47:51,1

20.23,242.1,19.49,21.48,241,14.76,08/11/2023 15:47:51,1

20.23,242.1,19.49,21.48,241,10.87,08/11/2023 15:47:51,1

20.23,242.1,19.49,21.48,241,4.97,08/11/2023 15:47:51,1

12.4,20.25,242,19.49,21.48,241,08/11/2023 15:47:51,1

20.25,242,10.52,19.49,21.47,241,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,241,20.06,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,13.99,241,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,241,15.5,08/11/2023 15:47:51,1

12.88,20.25,242,19.49,21.47,241,08/11/2023 15:47:51,1

9.88,20.25,242,19.49,21.47,241,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,7.34,241,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,241,7.39,08/11/2023 15:47:51,1

20.25,242,19.49,21.47,241,10.32,08/11/2023 15:47:51,1

17.38,20.25,242,19.49,21.47,241,08/11/2023 15:47:51,1

15.06,20.25,242,19.49,21.47,241,08/11/2023 15:47:52,1

20.25,242,19.49,21.47,241,13.05,08/11/2023 15:47:52,1

21.47,241,7.95,20.25,242,19.49,08/11/2023 15:47:52,1

21.47,241,8.42,20.25,242,19.49,08/11/2023 15:47:52,1

5.44,21.47,241,20.25,242,19.49,08/11/2023 15:47:52,1

7.53,21.47,241,20.25,242,19.49,08/11/2023 15:47:52,1

21.47,241,9.11,20.25,242,19.49,08/11/2023 15:47:52,1

21.47,10.6,241,20.25,242,19.49,08/11/2023 15:47:52,1

21.47,13.67,241,20.25,242,19.51,08/11/2023 15:47:52,1

21.47,9.21,241,20.25,242,19.51,08/11/2023 15:47:52,1

16.21,21.47,241,20.25,242,19.51,08/11/2023 15:47:52,1

21.47,241,14.55,20.25,242,19.51,08/11/2023 15:47:52,1

21.47,241,14,20.25,242,19.51,08/11/2023 15:47:52,1

21.47,7.48,241,20.27,242,19.51,08/11/2023 15:47:52,1

10.08,21.47,241,20.27,242,19.51,08/11/2023 15:47:52,1

9.43,21.49,241,20.27,242,19.51,08/11/2023 15:47:52,1

21.49,241,6.57,20.27,242,19.51,08/11/2023 15:47:52,1

13.79,21.49,241,20.27,242,19.51,08/11/2023 15:47:52,1

21.49,17.82,241,20.27,242,19.51,08/11/2023 15:47:53,1

4.49,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

17.99,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,241,13.8,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,241,20.27,6.92,242,19.51,08/11/2023 15:47:53,1

21.49,241,11.09,20.27,242,19.51,08/11/2023 15:47:53,1

14.59,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

12.42,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,241,10.78,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,16.2,241,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,241,4.16,20.27,242,19.51,08/11/2023 15:47:53,1

10.33,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

10.18,21.49,241,20.27,242,19.51,08/11/2023 15:47:53,1

21.49,241,20.27,5.25,242,19.51,08/11/2023 15:47:53,1

21.49,241,20.27,242,19.51,10.22,08/11/2023 15:47:53,1

9.14,20.15,242.1,19.43,21.49,241,08/11/2023 15:47:53,1

20.15,242.1,19.43,13.89,21.33,241.1,08/11/2023 15:47:53,1

19.58,20.15,242.1,19.43,21.33,241.1,08/11/2023 15:47:53,1

9.33,20.15,242.1,19.43,21.33,241.1,08/11/2023 15:47:53,1

20.15,242.1,19.43,6.49,21.33,241.1,08/11/2023 15:47:54,1

20.15,242.1,19.43,21.33,241.1,7.47,08/11/2023 15:47:54,1

11.6,21.33,241.1,20.15,242.1,19.43,08/11/2023 15:47:54,1

21.33,241.1,20.15,12,242.1,19.43,08/11/2023 15:47:54,1

21.33,241.1,14.22,20.15,242.1,19.43,08/11/2023 15:47:54,1

21.33,241.1,20.18,20.15,242.1,19.43,08/11/2023 15:47:54,1

21.33,241.1,alta,17.8,20.52,242.1,08/11/2023 15:47:59,1

7.56,19.73,21.66,241,20.52,242.1,08/11/2023 15:47:59,1

19.73,9.66,21.66,241,20.52,242.1,08/11/2023 15:47:59,1

19.73,21.66,241,20.52,242.1,2.52,08/11/2023 15:47:59,1

21.66,241,13.31,20.52,242.1,19.73,08/11/2023 15:47:59,1

21.66,241,8.15,20.52,242.1,19.73,08/11/2023 15:47:59,1

8.28,21.66,241,20.52,242.1,19.73,08/11/2023 15:47:59,1

21.66,241,9.08,20.52,242.1,19.73,08/11/2023 15:47:59,1

21.66,241,10.09,20.52,242.1,19.73,08/11/2023 15:47:59,1

21.66,241,16.28,20.52,242.1,19.73,08/11/2023 15:47:59,1

14.47,21.66,241,20.52,242.1,19.49,08/11/2023 15:48:00,1

4.88,21.66,241,20.52,242.1,19.49,08/11/2023 15:48:01,1

21.51,241,20.28,242,19.49,11.93,08/11/2023 15:48:01,1

21.51,241,20.28,242,19.49,13.01,08/11/2023 15:48:01,1

21.51,241,19.4,20.28,242,19.49,08/11/2023 15:48:01,1

21.51,241,20.28,242,19.49,12.07,08/11/2023 15:48:01,1

20.28,242,19.49,21.51,241,17.96,08/11/2023 15:48:01,1

20.28,242,19.49,12.86,21.51,241,08/11/2023 15:48:01,1

17.64,20.28,242,19.49,21.51,241,08/11/2023 15:48:01,1

10.87,20.28,242,19.49,21.51,241,08/11/2023 15:48:01,1

7.1,20.28,242,19.49,21.51,241,08/11/2023 15:48:01,1

20.28,242,6.63,19.49,21.51,241,08/11/2023 15:48:01,1

11.99,20.28,242,19.49,21.51,241,08/11/2023 15:48:01,1

16.05,20.3,242,19.51,21.5,240.9,08/11/2023 15:48:01,1

20.3,242,19.51,21.5,240.9,10.79,08/11/2023 15:48:02,1

19.7,242,19.51,21.5,240.9,20.3,08/11/2023 15:48:02,1

242,19.51,21.5,240.9,20.3,11.19,08/11/2023 15:48:02,1

7.13,242,19.51,21.5,240.9,20.3,08/11/2023 15:48:02,1

10.33,242,19.51,21.5,240.9,20.3,08/11/2023 15:48:02,1

19.72,242,19.51,21.5,240.9,20.3,08/11/2023 15:48:02,1

242,19.51,21.5,240.9,20.3,19.78,08/11/2023 15:48:02,1

9.18,19.51,21.5,240.9,20.3,242,08/11/2023 15:48:02,1

19.51,21.5,240.9,20.3,242,8.44,08/11/2023 15:48:02,1

12.12,20.3,242,19.49,21.48,241,08/11/2023 15:48:02,1

20.3,242,19.49,21.48,241,17.91,08/11/2023 15:48:03,1

9.99,20.3,242,19.49,21.48,241,08/11/2023 15:48:03,1

20.3,242,19.49,21.48,241,8.57,08/11/2023 15:48:03,1

10.96,21.48,241,20.3,242,19.49,08/11/2023 15:48:03,1

21.48,241,20.3,242,19.49,8.24,08/11/2023 15:48:03,1

15.36,242,19.49,21.48,241,20.3,08/11/2023 15:48:03,1

242,19.49,21.48,241,20.3,12.94,08/11/2023 15:48:03,1

15.32,19.49,21.48,241,20.3,242,08/11/2023 15:48:03,1

19.49,8.92,21.48,241,20.3,242,08/11/2023 15:48:04,1

19.48,21.48,241.2,20.28,242.2,8.04,08/11/2023 15:48:04,1

15.41,21.48,241.2,20.28,242.2,19.48,08/11/2023 15:48:04,1

21.48,241.2,20.28,242.2,19.48,10.06,08/11/2023 15:48:04,1

20.28,242.2,19.48,21.48,241.2,14.81,08/11/2023 15:48:04,1

20.28,242.2,14.71,19.48,21.48,241.2,08/11/2023 15:48:04,1

20.28,242.2,19.48,21.48,241.2,13.86,08/11/2023 15:48:05,1

20.28,7.9,242.2,19.48,21.48,241.2,08/11/2023 15:48:05,1

12.02,20.28,242.2,19.48,21.48,241.2,08/11/2023 15:48:05,1

12,20.28,242.2,19.48,21.48,241.2,08/11/2023 15:48:05,1

11.5,20.28,242.2,19.48,21.48,241.2,08/11/2023 15:48:05,1

20.28,242.2,4.4,19.48,21.48,241.2,08/11/2023 15:48:05,1

20.28,242.2,19.48,21.48,241.2,8.83,08/11/2023 15:48:05,1

6.57,20.28,242.2,19.48,21.48,241.2,08/11/2023 15:48:05,1

20.28,242.2,9.64,19.51,21.48,241.2,08/11/2023 15:48:05,1

20.28,242.2,19.51,17.49,21.51,241.1,08/11/2023 15:48:05,1

20.28,242.2,19.51,21.51,241.1,20.84,08/11/2023 15:48:05,1

242.2,19.51,21.51,241.1,8.17,20.29,08/11/2023 15:48:05,1

13.17,242.1,19.51,21.51,241.1,20.29,08/11/2023 15:48:05,1

242.1,4.04,19.51,21.51,241.1,20.29,08/11/2023 15:48:05,1

242.1,19.51,9.26,21.51,241.1,20.29,08/11/2023 15:48:05,1

