Current_1,Acceleration,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado
7.76,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

12.58,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

12.93,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

19.71,242.6,11.44,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

12.29,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

19.71,242.6,12.92,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

11.29,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

8.33,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

10.36,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

8.63,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

19.71,242.6,19.08,243.9,21.21,241.6,9140.7,12.44,14/11/2023 16:49:15,9

9.04,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

19.71,242.6,19.08,243.9,21.21,10.93,241.6,9140.7,14/11/2023 16:49:15,9

19.71,8.76,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

5.36,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

10.1,19.71,242.6,19.08,243.9,21.21,241.6,9140.7,14/11/2023 16:49:15,9

10.86,19.71,242.6,19.11,244,21.21,241.6,9141.7,14/11/2023 16:49:16,9

19.71,242.6,19.11,244,21.21,241.6,9.3,9141.7,14/11/2023 16:49:16,9

14.31,19.71,242.6,19.11,244,21.21,241.6,9141.7,14/11/2023 16:49:16,9

8.37,19.71,242.6,19.11,244,21.21,241.6,9141.7,14/11/2023 16:49:16,9

10.32,19.71,242.6,19.11,244,21.21,241.6,9141.7,14/11/2023 16:49:16,9

5.81,19.7,242.9,19.11,244,21.21,241.6,9140.1,14/11/2023 16:49:16,9

10.34,19.7,242.9,19.11,244,21.21,241.6,9140.1,14/11/2023 16:49:16,9

19.7,242.9,5.99,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

19.7,10.56,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

19.7,242.9,19.11,244,21.12,242,9137.4,10.43,14/11/2023 16:49:16,9

9.08,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

19.7,242.9,19.11,244,21.12,12.76,242,9137.4,14/11/2023 16:49:16,9

9.94,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

19.7,242.9,19.11,244,21.12,242,9137.4,9.23,14/11/2023 16:49:16,9

19.7,11.55,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

10.33,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

8.96,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

10.72,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

9.83,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

19.7,242.9,10.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:16,9

9.31,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:17,9

19.7,242.9,12.43,19.11,244,21.12,242,9137.4,14/11/2023 16:49:17,9

10.4,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:17,9

9.23,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:17,9

11.03,19.7,242.9,19.11,244,21.12,242,9137.4,14/11/2023 16:49:17,9

11.96,19.7,242.9,19.13,244,21.12,242,9135.4,14/11/2023 16:49:17,9

19.7,242.9,19.13,244,21.12,242,9135.4,8.96,14/11/2023 16:49:17,9

19.7,242.9,19.13,10.04,244,21.12,242,9135.4,14/11/2023 16:49:17,9

11.02,19.7,242.9,19.13,244,21.12,242,9135.4,14/11/2023 16:49:17,9

13.72,19.65,242.7,19.13,244,21.12,242,9130,14/11/2023 16:49:17,9

8.5,19.65,242.7,19.13,244,21.12,242,9130,14/11/2023 16:49:17,9

19.65,13.53,242.7,19.13,244,21.12,242,9130,14/11/2023 16:49:17,9

19.65,242.7,19.13,244,8.61,21.1,241.8,9126.3,14/11/2023 16:49:17,9

10.57,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:17,9

9,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:17,9

11.12,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:17,9

9.43,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:17,9

9.37,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

12.16,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

12.51,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

19.65,8.95,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

19.65,242.7,19.13,10.97,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

12.74,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

10.68,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

10.01,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

9.49,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

19.65,242.7,19.13,244,21.1,11.16,241.8,9126.3,14/11/2023 16:49:18,9

9.44,19.65,242.7,19.13,244,21.1,241.8,9126.3,14/11/2023 16:49:18,9

8.59,19.34,242.8,19.13,244,21.1,241.8,9054.6,14/11/2023 16:49:18,9

Acceleration,Current_1,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado
10.87,7.84,248.2,7.1,248.8,8.44,247,3235.6,14/11/2023 16:51:22,10

8.77,7.84,248.2,7.1,248.8,8.44,247,3235.6,14/11/2023 16:51:22,10

7.84,248.2,7.1,248.8,8.44,247,3235.6,8.92,14/11/2023 16:51:22,10

7.84,248.2,8.86,7.1,248.8,8.44,247,3235.6,14/11/2023 16:51:22,10

7.84,248.2,7.1,248.8,8.44,247,3235.6,8.69,14/11/2023 16:51:22,10

9.14,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:22,10

8.83,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:22,10

8.4,247.9,7.68,248.5,8.87,9.03,246.8,3528.6,14/11/2023 16:51:22,10

8.4,247.9,8.38,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:22,10

8.11,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,9.03,246.8,3528.6,8.65,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,9.03,246.8,3528.6,9.04,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,9.03,246.8,11.11,3528.6,14/11/2023 16:51:23,10

8.28,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

9.5,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

10.2,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

10.07,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

9.73,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

7.36,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,9.03,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.4,12.55,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.96,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,9.03,246.8,3528.6,8.39,14/11/2023 16:51:23,10

10.24,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:23,10

8.4,247.9,7.68,248.5,8.87,9.03,246.8,3528.6,14/11/2023 16:51:24,10

8.4,247.9,11.12,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:24,10

10.17,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:24,10

7.75,8.4,247.9,7.68,248.5,9.03,246.8,3528.6,14/11/2023 16:51:24,10

9.86,11.51,247.1,10.47,247.7,9.03,246.8,4472.9,14/11/2023 16:51:24,10

11.57,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

10.73,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

11.51,247.1,10.47,247.7,13.18,245.6,5036.5,9.78,14/11/2023 16:51:24,10

11.51,247.1,10.47,247.7,13.18,245.6,5036.5,10.28,14/11/2023 16:51:24,10

8.71,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

11.51,247.1,9.94,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

11.51,247.1,10.4,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

9.2,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

8.59,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

11.65,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

10.76,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

10.23,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

12.08,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:24,10

11.51,247.1,10.47,247.7,9.23,13.18,245.6,5036.5,14/11/2023 16:51:24,10

8.76,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:25,10

11.51,247.1,10.28,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:25,10

13.97,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:25,10

9.86,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:25,10

10.38,11.51,247.1,10.47,247.7,13.18,245.6,5036.5,14/11/2023 16:51:25,10

11.51,247.1,13.36,17.72,245.6,13.18,245.6,5731.2,14/11/2023 16:51:25,10

10.94,11.51,247.1,17.72,245.6,13.18,245.6,5731.2,14/11/2023 16:51:25,10

9.33,11.51,247.1,17.72,245.6,13.18,245.6,5731.2,14/11/2023 16:51:25,10

13.5,11.51,247.1,17.72,245.6,13.18,245.6,5731.2,14/11/2023 16:51:25,10

8.35,18.74,244.8,17.72,245.6,13.18,245.6,7513.2,14/11/2023 16:51:25,10

18.74,244.8,17.72,245.6,10.7,19.82,243.6,8496.2,14/11/2023 16:51:25,10

18.74,11.75,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

18.74,11.46,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

9.94,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

6.34,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

9.98,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

9.46,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

6.44,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:25,10

13.14,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

18.74,9.58,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

18.74,244.8,17.72,245.6,19.82,243.6,12.53,8496.2,14/11/2023 16:51:26,10

18.74,244.8,17.72,245.6,19.82,243.6,8496.2,10.99,14/11/2023 16:51:26,10

18.74,244.8,17.72,245.6,19.82,243.6,8496.2,9.62,14/11/2023 16:51:26,10

12.04,18.74,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

18.74,244.8,17.72,8.22,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

18.74,244.8,11.22,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

18.74,244.8,17.72,245.6,19.82,243.6,8496.2,11.17,14/11/2023 16:51:26,10

18.74,5.77,244.8,17.72,245.6,19.82,243.6,8496.2,14/11/2023 16:51:26,10

9.62,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:26,10

19.88,5.25,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:26,10

10.19,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:26,10

19.88,244.4,10.27,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:26,10

19.88,10.51,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:26,10

9.82,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

19.88,244.4,18.97,245.1,20.62,243.4,9030.9,8.72,14/11/2023 16:51:27,10

19.88,244.4,18.97,245.1,10.92,20.62,243.4,9030.9,14/11/2023 16:51:27,10

19.88,244.4,18.97,245.1,20.62,8.21,243.4,9030.9,14/11/2023 16:51:27,10

11.06,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

7.34,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

9.34,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

13.99,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

8.16,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

10.85,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

10.09,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

10.29,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

6.54,19.88,244.4,18.97,245.1,20.62,243.4,9030.9,14/11/2023 16:51:27,10

19.88,244.4,18.97,245.1,20.62,243.4,9030.9,9.47,14/11/2023 16:51:27,10

18.97,245.1,20.62,243.4,9030.9,7.41,19.88,244.4,14/11/2023 16:51:27,10

9.09,19.03,245.3,20.62,243.4,9040.6,19.88,244.4,14/11/2023 16:51:27,10

19.03,245.3,20.62,243.4,9040.6,9.35,19.88,244.4,14/11/2023 16:51:27,10

19.03,245.3,20.62,243.4,9040.6,8.42,19.88,244.4,14/11/2023 16:51:27,10

19.03,245.3,20.62,243.4,9040.6,9.52,19.88,244.4,14/11/2023 16:51:27,10

19.03,245.3,20.62,243.4,9040.6,10.68,19.97,244.5,14/11/2023 16:51:28,10

10.24,19.03,245.3,20.71,243.4,9069.9,19.97,244.5,14/11/2023 16:51:28,10

19.03,245.3,20.71,243.4,9069.9,9.34,19.97,244.5,14/11/2023 16:51:28,10

19.03,245.3,20.71,243.4,9069.9,19.97,244.5,9.43,14/11/2023 16:51:28,10

19.03,245.3,20.71,243.4,9069.9,11.12,19.97,244.5,14/11/2023 16:51:28,10

19.03,245.3,20.71,243.4,9069.9,9.31,19.97,244.5,14/11/2023 16:51:28,10

12.87,19.03,245.3,20.71,243.4,9069.9,19.97,244.5,14/11/2023 16:51:28,10

19.03,9.66,245.3,20.71,243.4,9069.9,19.97,244.5,14/11/2023 16:51:28,10

19.03,245.3,20.71,243.4,9069.9,19.97,244.5,8.63,14/11/2023 16:51:28,10

19.97,244.5,19.03,245.3,20.71,243.4,9069.9,7.7,14/11/2023 16:51:28,10

9.65,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:28,10

19.97,244.5,19.03,245.3,20.71,243.4,9069.9,5.81,14/11/2023 16:51:28,10

9.28,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:28,10

19.97,244.5,19.03,245.3,20.71,243.4,9069.9,13.18,14/11/2023 16:51:28,10

19.97,244.5,19.03,245.3,20.71,243.4,9069.9,9.26,14/11/2023 16:51:28,10

13.47,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:28,10

7.45,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:28,10

19.97,244.5,19.03,245.3,20.71,243.4,9069.9,10.34,14/11/2023 16:51:28,10

19.97,244.5,10.02,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

9.2,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

19.97,244.5,10.03,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

19.97,244.5,13.76,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

8.72,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

10.52,19.97,244.5,19.03,245.3,20.71,243.4,9069.9,14/11/2023 16:51:29,10

12.58,19.93,244.6,19.03,245.3,20.71,243.4,9069,14/11/2023 16:51:29,10

8.79,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

9.66,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

5.43,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

19.93,244.6,19.02,245.2,20.64,243.5,9057,11.64,14/11/2023 16:51:29,10

12.16,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

10.05,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

19.93,12.48,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

9.64,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:29,10

19.93,244.6,19.02,245.2,8.65,20.64,243.5,9057,14/11/2023 16:51:29,10

6.24,19.93,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:30,10

19.93,11.02,244.6,19.02,245.2,20.64,243.5,9057,14/11/2023 16:51:30,10

19.93,244.6,19.02,245.2,20.64,243.5,9057,12.71,14/11/2023 16:51:30,10

19.93,244.6,19.02,245.2,20.64,243.5,9057,10.66,14/11/2023 16:51:30,10

245.2,20.64,243.5,9057,11.8,19.93,244.6,19.02,14/11/2023 16:51:30,10

245.2,7.14,20.64,243.5,9057,19.93,244.6,19.02,14/11/2023 16:51:30,10

245.2,20.64,243.5,9057,10.66,19.93,244.6,19.02,14/11/2023 16:51:30,10

245.2,20.64,243.5,9057,8.98,19.93,244.6,19.02,14/11/2023 16:51:30,10

245.2,20.64,243.5,9057,10.46,19.93,244.6,19.02,14/11/2023 16:51:30,10

245.2,20.64,243.5,9057,9.04,19.92,244.4,19,14/11/2023 16:51:30,10

10.27,245.1,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,9.09,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,11.95,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,13.51,19.92,244.4,19,14/11/2023 16:51:30,10

9.38,245.1,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,8.43,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,19.92,12.18,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,11.68,19.92,244.4,19,14/11/2023 16:51:30,10

245.1,20.58,243.4,9035.4,11.18,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,13.09,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,12.62,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,19.92,11.25,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,19.92,244.4,10.11,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,9.92,19.92,244.4,19,14/11/2023 16:51:31,10

8.98,245.1,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,9.75,19.92,244.4,19,14/11/2023 16:51:31,10

8.34,245.1,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,9.98,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,11.96,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,9.7,20.58,243.4,9035.4,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,11.48,19.92,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,19.92,8.64,244.4,19,14/11/2023 16:51:31,10

245.1,20.58,243.4,9035.4,19.92,244.4,19,9.89,14/11/2023 16:51:31,10

10.83,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:31,10

19.92,244.3,8.87,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:31,10

19.92,244.3,10,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

9.09,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

8.92,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

11.7,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

11.96,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

19.92,244.3,19.03,245,20.6,243.3,9029.8,9.23,14/11/2023 16:51:32,10

19.92,10.16,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

9.36,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

8.59,19.92,244.3,19.03,245,20.6,243.3,9029.8,14/11/2023 16:51:32,10

19.92,244.3,19.03,245,20.6,243.3,9029.8,11.6,14/11/2023 16:51:32,10

19.92,244.3,19.03,245,20.6,243.3,9029.8,9.31,14/11/2023 16:51:32,10

19.03,245,20.6,243.3,9029.8,9.06,19.92,244.3,14/11/2023 16:51:32,10

11.17,19.03,245,20.6,243.3,9029.8,19.92,244.3,14/11/2023 16:51:32,10

19.03,245,9.05,20.6,243.3,9029.8,19.92,244.3,14/11/2023 16:51:32,10

19.03,245,20.6,243.3,9029.8,13.07,19.92,244.3,14/11/2023 16:51:32,10

19.03,245,9.61,20.6,243.3,9029.8,19.92,244.3,14/11/2023 16:51:32,10

19.03,245,20.6,243.3,9029.8,8.02,19.91,244.4,14/11/2023 16:51:32,10

9.91,18.98,245.1,20.6,243.3,9028.6,19.91,244.4,14/11/2023 16:51:33,10

9.39,18.98,245.1,20.49,243.4,9018.8,19.91,244.4,14/11/2023 16:51:33,10

18.98,245.1,20.49,243.4,9018.8,5.77,19.91,244.4,14/11/2023 16:51:33,10

18.98,245.1,20.49,243.4,9018.8,9.35,19.91,244.4,14/11/2023 16:51:33,10

18.98,245.1,20.49,243.4,9018.8,10.19,8.48,248.2,14/11/2023 16:51:38,10

12.16,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

10.72,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,8.23,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,9.49,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,10.36,3569.9,8.48,248.2,14/11/2023 16:51:38,10

9.5,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,9.2,8.48,248.2,14/11/2023 16:51:38,10

11.52,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

10.09,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,8.43,8.48,248.2,14/11/2023 16:51:38,10

10.29,7.73,248.8,9.14,247,3569.9,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,11.21,8.48,248.2,14/11/2023 16:51:38,10

7.73,248.8,9.14,247,3569.9,8.48,248.2,8.61,14/11/2023 16:51:38,10

248.2,7.73,248.8,9.14,247,3569.9,9.38,8.48,14/11/2023 16:51:38,10

8.21,248.2,7.73,248.8,9.14,247,3569.9,8.48,14/11/2023 16:51:39,10

248.2,7.73,248.8,9.14,247,3569.9,10.51,8.48,14/11/2023 16:51:39,10

10.93,248.2,7.73,248.8,9.14,247,3569.9,8.48,14/11/2023 16:51:39,10

248.2,7.73,248.8,9.14,247,3569.9,8.46,8.48,14/11/2023 16:51:39,10

248.2,7.73,248.8,9.14,247,3569.9,10.25,8.48,14/11/2023 16:51:39,10

248.2,10.12,9.92,248.8,9.14,247,3759.9,8.48,14/11/2023 16:51:39,10

248.2,9.92,248.8,9.14,247,3759.9,11.22,8.48,14/11/2023 16:51:39,10

248.2,9.92,248.8,9.14,247,3759.9,8.48,9.18,14/11/2023 16:51:39,10

9.92,248.8,9.14,247,3759.9,10.07,10.93,247.2,14/11/2023 16:51:39,10

9.92,248.8,9.14,247,4304,9.74,10.93,247.2,14/11/2023 16:51:39,10

10.17,9.92,248,12.51,245.7,4758.4,10.93,247.2,14/11/2023 16:51:39,10

8.49,9.92,248,12.51,245.7,4758.4,10.93,247.2,14/11/2023 16:51:39,10

9.92,248,12.51,245.7,4758.4,12.4,10.93,247.2,14/11/2023 16:51:39,10

9.92,248,12.51,245.7,4758.4,11.58,10.93,247.2,14/11/2023 16:51:39,10

9.92,248,12.51,245.7,4758.4,12.59,10.93,247.2,14/11/2023 16:51:39,10

9.78,9.92,248,12.51,245.7,4758.4,10.93,247.2,14/11/2023 16:51:39,10

9.92,248,12.51,245.7,9.32,4758.4,10.93,247.2,14/11/2023 16:51:39,10

9.92,248,12.51,245.7,4758.4,8.24,10.93,247.2,14/11/2023 16:51:40,10

9.92,248,12.51,245.7,4758.4,8.92,10.93,247.2,14/11/2023 16:51:40,10

9.92,248,12.51,245.7,4758.4,10.93,247.2,9.23,14/11/2023 16:51:40,10

11.68,9.92,248,12.51,245.7,4758.4,10.93,247.2,14/11/2023 16:51:40,10

9.92,248,12.51,245.7,4758.4,9.41,10.93,247.2,14/11/2023 16:51:40,10

9.92,248,12.51,245.7,4758.4,10.93,247.2,8.64,14/11/2023 16:51:40,10

9.92,248,12.51,245.7,4758.4,9.78,10.93,247.2,14/11/2023 16:51:40,10

7.49,9.92,248,12.51,245.7,4758.4,10.93,247.2,14/11/2023 16:51:40,10

