Acceleration,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,Fecha,true
11.35,19.68,246.9,18.42,20.16,245.7,1/11/2023 19:33,false
9.41,19.68,246.9,18.42,20.16,245.7,1/11/2023 19:33,false
9.15,19.68,246.9,18.42,20.16,245.7,1/11/2023 19:33,false
19.68,9.98,246.9,18.42,20.16,245.7,1/11/2023 19:33,false
19.68,9.62,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
10.2,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
12.16,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
10.39,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
8.69,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.68,246.9,10.53,18.42,20.13,245.6,1/11/2023 19:33,false
12.3,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.68,246.9,8.3,18.42,20.13,245.6,1/11/2023 19:33,false
6.84,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.68,246.9,18.42,20.13,245.6,9.24,1/11/2023 19:33,false
19.68,246.9,11.47,18.42,20.13,245.6,1/11/2023 19:33,false
9.77,19.68,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.68,246.9,10.14,18.42,20.13,245.6,1/11/2023 19:33,false
9.5,19.67,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.67,246.9,18.42,20.13,245.6,7.96,1/11/2023 19:33,false
19.67,246.9,8.45,18.42,20.13,245.6,1/11/2023 19:33,false
10.92,19.67,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
9.79,19.67,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
11.13,19.67,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
19.67,13.23,246.9,18.42,20.13,245.6,1/11/2023 19:33,false
8.01,19.67,246.9,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,245.5,11.11,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,245.5,8.47,1/11/2023 19:33,false
7.54,19.67,246.9,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,11.27,245.5,1/11/2023 19:33,false
19.67,246.9,12.52,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,11.95,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,8.21,246.9,18.42,20.16,245.5,1/11/2023 19:33,false
10.08,19.67,246.9,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,245.5,9.53,1/11/2023 19:33,false
19.67,246.9,12.16,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,245.5,10.1,1/11/2023 19:33,false
19.67,246.9,10.42,18.42,20.16,245.5,1/11/2023 19:33,false
10.58,19.67,246.9,18.42,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,18.42,20.16,245.5,7.82,1/11/2023 19:33,false
19.67,9.29,246.9,18.45,20.16,245.5,1/11/2023 19:33,false
11.64,19.67,246.9,18.45,20.16,245.5,1/11/2023 19:33,false
19.67,246.9,12.67,18.45,20.16,245.5,1/11/2023 19:33,false
9.14,19.69,246.8,18.45,20.16,245.5,1/11/2023 19:33,false
10.77,19.69,246.8,18.45,20.16,245.5,1/11/2023 19:33,false
19.69,246.8,10.19,18.45,20.16,245.5,1/11/2023 19:33,false
19.69,246.8,18.45,20.16,245.5,11.71,1/11/2023 19:33,false
11.05,20.16,245.5,19.69,246.8,18.45,1/11/2023 19:33,false
20.16,245.5,11.56,19.69,246.8,18.45,1/11/2023 19:33,false
20.16,245.5,9.6,19.69,246.8,18.45,1/11/2023 19:33,false
7.12,20.19,245.6,19.69,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,19.69,246.8,10.81,18.45,1/11/2023 19:33,false
20.19,245.6,12.1,19.69,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,10.58,19.69,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,8.61,19.69,246.8,18.45,1/11/2023 19:33,false
10.93,20.19,245.6,19.69,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,19.69,10.42,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,10.07,19.69,246.8,18.45,1/11/2023 19:33,false
20.19,245.6,19.69,246.8,18.45,9.85,1/11/2023 19:33,false
19.69,246.8,10.57,18.45,20.19,245.6,1/11/2023 19:33,false
19.69,246.8,18.45,11.82,20.19,245.6,1/11/2023 19:33,false
19.69,246.8,18.45,20.19,245.6,9.1,1/11/2023 19:33,false
8.22,19.69,246.8,18.45,20.19,245.6,1/11/2023 19:33,false
9.86,19.69,246.8,18.45,20.19,245.6,1/11/2023 19:33,false
19.69,246.8,11.12,18.4,20.19,245.6,1/11/2023 19:33,false
19.69,246.8,18.4,20.19,9.27,245.6,1/11/2023 19:33,false
19.69,246.8,18.4,20.19,245.6,12.3,1/11/2023 19:33,false
10.58,19.71,246.7,18.4,20.19,245.6,1/11/2023 19:33,false
19.71,246.7,12.55,18.4,20.19,245.6,1/11/2023 19:33,false
8.86,19.71,246.7,18.4,20.19,245.6,1/11/2023 19:33,false
9.56,19.71,246.7,18.4,20.19,245.6,1/11/2023 19:33,false
13.8,19.71,246.7,18.4,20.19,245.6,1/11/2023 19:33,false
9,19.71,246.7,18.4,20.19,245.6,1/11/2023 19:33,false
19.71,246.7,18.4,11.65,20.19,245.6,1/11/2023 19:33,false
19.71,246.7,9.52,18.4,20.2,245.4,1/11/2023 19:33,false
9.87,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
11.28,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
13.63,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
11.28,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
19.71,9.67,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
19.71,246.7,18.4,20.2,245.4,10.73,1/11/2023 19:33,false
19.71,246.7,8.26,18.4,20.2,245.4,1/11/2023 19:33,false
9.91,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
19.71,10.6,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
19.71,246.7,9.92,18.4,20.2,245.4,1/11/2023 19:33,false
8.86,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
12.97,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
13.25,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
8.51,19.71,246.7,18.4,20.2,245.4,1/11/2023 19:33,false
11.15,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
19.71,246.7,18.44,20.2,245.4,9.21,1/11/2023 19:33,false
19.71,246.7,18.44,11.66,20.2,245.4,1/11/2023 19:33,false
10.99,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
9.53,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
19.71,246.7,7.75,18.44,20.2,245.4,1/11/2023 19:33,false
11.83,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
9.38,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
6.98,19.71,246.7,18.44,20.2,245.4,1/11/2023 19:33,false
19.71,246.7,18.44,20.2,245.4,12.52,1/11/2023 19:33,false
19.71,246.7,18.44,20.21,245.5,10.01,1/11/2023 19:33,false
6.71,19.71,246.7,18.44,20.21,245.5,1/11/2023 19:33,false
11.02,19.71,246.7,18.44,20.21,245.5,1/11/2023 19:33,false
19.71,246.7,18.44,20.21,245.5,10.39,1/11/2023 19:33,false
19.71,246.7,10.51,18.44,20.21,245.5,1/11/2023 19:33,false
6.33,19.71,246.7,18.44,20.21,245.5,1/11/2023 19:33,false
11.79,19.71,246.7,18.44,20.21,245.5,1/11/2023 19:33,false
7.29,19.71,246.7,18.44,20.21,245.5,1/11/2023 19:33,false
19.71,246.7,18.44,20.21,9.65,245.5,1/11/2023 19:33,false
19.71,246.7,10.64,18.41,20.21,245.5,1/11/2023 19:33,false
19.71,11.33,246.7,18.41,20.21,245.5,1/11/2023 19:33,false
9.13,19.66,246.8,18.41,20.21,245.5,1/11/2023 19:33,false
19.66,246.8,18.41,20.21,245.5,10.35,1/11/2023 19:33,false
19.66,11.62,246.8,18.41,20.21,245.5,1/11/2023 19:33,false
19.66,246.8,11.44,18.41,20.21,245.5,1/11/2023 19:33,false
9.62,19.66,246.8,18.41,20.21,245.5,1/11/2023 19:33,false
10.39,19.66,246.8,18.41,20.21,245.5,1/11/2023 19:33,false
10.95,19.66,246.8,18.41,20.21,245.5,1/11/2023 19:33,false
19.66,246.8,18.41,20.21,245.5,6.62,1/11/2023 19:33,false
8.8,18.41,20.18,245.6,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,11.13,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,7.81,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,7.66,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,11.02,19.66,246.8,1/11/2023 19:33,false
11.08,18.41,20.18,245.6,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,10.71,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,11.82,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,9.39,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,7.14,19.66,246.8,1/11/2023 19:33,false
8.84,18.41,20.18,245.6,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,11.72,19.66,246.8,1/11/2023 19:33,false
18.41,20.18,245.6,19.66,246.8,14.53,1/11/2023 19:33,false
19.66,246.8,18.41,20.18,245.6,9.65,1/11/2023 19:33,false
19.66,8.76,246.8,18.37,20.18,245.6,1/11/2023 19:33,false
19.66,246.8,11.04,18.37,20.18,245.6,1/11/2023 19:33,false
10.29,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
10.3,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
7.02,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
10.62,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
8.43,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
10.72,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
9.77,19.67,246.9,18.37,20.18,245.6,1/11/2023 19:33,false
19.67,246.9,18.37,20.18,245.6,12.86,1/11/2023 19:33,false
19.67,246.9,11.12,18.37,20.14,245.7,1/11/2023 19:33,false
8.09,19.67,246.9,18.37,20.14,245.7,1/11/2023 19:33,false
6.99,19.67,246.9,18.37,20.14,245.7,1/11/2023 19:33,false
19.67,246.9,18.37,20.14,10.04,245.7,1/11/2023 19:33,false
19.67,246.9,18.37,20.14,245.7,10.48,1/11/2023 19:33,false
19.67,246.9,10.02,18.37,20.14,245.7,1/11/2023 19:33,false
19.68,247,18.39,20.14,245.7,8.27,1/11/2023 19:33,false
9.83,20.18,245.8,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,10,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,9.44,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,10.36,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,9.5,19.68,247,18.39,1/11/2023 19:33,false
9.54,20.18,245.8,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,19.68,9.75,247,18.39,1/11/2023 19:33,false
20.18,245.8,19.68,247,18.39,12.76,1/11/2023 19:33,false
20.18,245.8,10.64,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,19.68,12.05,247,18.39,1/11/2023 19:33,false
9.7,20.18,245.8,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,8.01,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,9.35,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,12.1,19.68,247,18.39,1/11/2023 19:33,false
20.18,245.8,10.46,19.68,247,18.4,1/11/2023 19:33,false
9.92,20.18,245.8,19.68,247,18.4,1/11/2023 19:33,false
20.18,245.8,10.16,19.68,247,18.4,1/11/2023 19:33,false
20.18,245.8,8.83,19.68,247,18.4,1/11/2023 19:33,false
20.18,245.8,8.18,19.65,247,18.4,1/11/2023 19:33,false
20.18,245.8,10.24,19.65,247,18.4,1/11/2023 19:33,false
13.7,20.18,245.8,19.65,247,18.4,1/11/2023 19:33,false
20.18,245.8,12.26,19.65,247,18.4,1/11/2023 19:33,false
20.18,245.8,10.78,19.65,247,18.4,1/11/2023 19:33,false
20.18,245.8,11.7,19.65,247,18.4,1/11/2023 19:33,false
20.18,245.8,19.65,247,11.7,18.4,1/11/2023 19:33,false
9.83,20.17,245.8,19.65,247,18.4,1/11/2023 19:33,false
20.17,245.8,19.65,247,18.4,10.32,1/11/2023 19:33,false
